regular_wages,overtime_wages,other_wages
31035.28,0,0
31033.89,0,0
31023.2,0,0
31017.84,0,0
18263.05,0,12752.31
31011.36,0,0
22716.42,5525.05,2766.49
18056,77.51,12873.28
28583.75,0,2421.6
16848,867.84,13287.44
30916,87.23,0
30495.1,507.36,0
30402.34,203.55,382.33
30982.84,0,0
30971.2,0,0
17156.64,0,13803.3
28799.27,915.41,1244.61
30955.2,0,0
26912.64,35.4,4006.1
30217.8,732.6,0
23518.71,903.15,6524.7
30693.5,0,250
29164.66,343,1419.76
27069.49,0,3843.05
30775.92,0,133.98
23237.24,769.44,6895.15
30900,0,0
30895.43,0,0
30243.72,247.99,399.09
30890.55,0,0
30675.26,0,207.55
30876.01,0,0
30788.82,82.6,0
30864.64,0,0
30857.63,0,0
30763.61,0,85.86
30284,0,543.82
30576,0,250
25746.09,1728.47,3346.07
30813.27,0,0
4931.52,0,25881.02
30782.12,30.2,0
30788.82,20.62,0
30404.45,0,400
30409.6,87.72,303.51
28465.64,2331.72,0
28680.22,0,2109.21
30788.8,0,0
26327.62,1747.89,2711.95
29427.88,1329.6,27.58
29409.85,637.81,735.48
29381.03,522.94,878.7
30029.87,140.1,597.72
30432.83,0,324.77
29863.37,872.25,15.6
30338.56,395.59,13.5
28737.39,0,2000
30734.52,0,0
24848.75,2210.46,3667.63
30718,0,0
30708,0,0
24740.65,0,5952.13
30685.2,0,0
28361.19,0,2321.48
30246.62,0,430.38
30672,0,0
21208.32,6286.5,3175.24
30559.06,90.4,0
27176.87,2309.53,1162.77
29408.18,1229.64,0
30633.24,0,0
30624.11,0,0
30614.29,0,0
29454.84,0,1150.4
30004.46,0,600
29225.2,920.7,455.11
30298.32,291.33,0
29505.58,0,1078.35
29998.47,581.95,0
30213.6,366.3,0
30576,0,0
30576,0,0
30576,0,0
29567.18,324.13,682.97
29212.8,1027.01,334.1
30569.28,0,0
28425.29,732.6,1410.31
25851.6,2946.61,1769.8
30547.08,0,0
29700.04,331.35,511.53
30411.08,131.46,0
30542.41,0,0
28219.38,1340.38,971.06
12921.79,0,17601.7
14424.96,0,16087.29
29406.68,203.4,901.14
30500,0,0
3388.32,0,27100.28
29480.82,0,1000
29923.14,0,546.61
30463.2,0,0
30462.63,0,0
27895.48,105.84,2454.34
30455.01,0,0
24427.68,0,6025.5
29787.34,439.24,217.82
29676.42,0,767.34
6418.56,0,24020.12
29046.34,943.64,448.31
30427.59,0,0
30143.7,274.73,6.75
30414,0,0
30412.8,0,0
17582.08,0,12824.57
30404.36,0,0
27087,2480.53,834.76
30400,0,0
30387.84,0,0
30384.03,0,0
30384,0,0
30384,0,0
7746.49,37.83,22595.85
28390.61,0,1982.25
28412.4,803.77,1151.72
30359.28,0,0
27466.23,1747.91,1144.73
30353.86,0,0
27151.02,2225.08,977.03
30350.82,0,0
30348,0,0
29208.45,1133.1,0
29583.86,716.77,37.13
30325.68,0,0
27938.31,2383.58,0
30318.4,0,0
30290.43,0,0
19600.2,6571.72,4118.15
30280,0,0
29112.11,0,1148.3
26252,1118.57,2881
14582.88,0,15667.9
25645.33,3704.03,891.79
30076.2,161.7,0
29574.48,0,661.65
30231.21,0,0
29984.83,0,245.7
27707.5,410.22,2112.51
28924.83,1302.74,0
30225.6,0,0
30225.49,0,0
30222,0,0
27260.91,1150.35,1808.21
30217.8,0,0
30182.76,33.9,0
30208.71,0,0
29635.22,0,572.66
30206.8,0,0
22980.52,3949.93,3276.05
30166.81,37.05,0
29374.72,0,827.2
28985.93,992.04,222.75
29116.72,0,1071.05
26757.61,1958.87,1468.14
30184,0,0
29187.67,993.36,0
29946.37,0,227.03
30167.52,0,0
26933.89,1966.33,1261.81
29590.24,571.42,0
29859.6,300.6,0
28869.77,1286.22,0
29564.71,164.47,423.03
28620.01,0,1530
29718.42,0,416.7
30133.6,0,0
28772.94,165.96,1190.57
29006.73,1120.53,0
30125.9,0,0
30124.72,0,0
27518.4,1574.39,1030.53
30123.18,0,0
30112,0,0
30112,0,0
26514.82,0,3592.51
28056,1600.55,447.75
30070.04,30.03,0
29664.36,30.65,400.83
30086.17,0,0
28460.56,0,1618.77
30078.42,0,0
30078.4,0,0
30067.2,0,0
29517.21,0,547.02
30062.4,0,0
24134.14,2811.39,3107.81
29777.83,268.26,0
30036.16,0,0
30036.16,0,0
30036,0,0
30031.2,0,0
30027.66,0,0
30027.66,0,0
30023.55,0,0
30014.93,0,0
30011.59,0,0
28885.15,0,1107.22
29990.4,0,0
18593.98,0,11392.86
22819.18,0,7167.31
27143.33,1950.28,885.38
29956.8,0,0
27239.71,2505,210.76
19389.28,0,10564.89
29936.26,16.88,0
28384.32,6.78,1561.57
12942.72,0,17009.94
23573.28,4760.73,1616.65
29419.2,0,530.05
29947.63,0,0
29944.64,0,0
29939.71,0,0
27656.34,0,2280.51
25845.13,1047.06,3044.41
29936.55,0,0
29250.32,0,673.2
28602.72,0,1317.25
29771.86,0,147.66
21346.36,0,8572.37
29916.65,0,0
29036.8,879.48,0
28166.85,1676.48,70.36
28595.64,911.39,405.64
29807.98,2.9,77.98
28627.07,104.38,1155.85
29877.12,0,0
29877.12,0,0
29849.05,11.96,0
29753.1,94.99,0
29841.6,0,0
29840.67,0,0
29740.65,0,100
24838.28,2467.16,2532.96
29820.56,0,0
27427.92,0,2386.89
23959.68,0,5854.43
29312.16,499.05,0
29797.6,0,0
28951.12,0,844.31
29443.12,0,346.88
29788.23,0,0
26750.26,0,3032.32
20321.93,6222.97,3233.47
29771.25,0,0
29769.52,0,0
29769.49,0,0
27240,484.2,2039.19
26640.32,3083.7,14.07
24482.11,3402.33,1846.7
28923.72,150.99,647.1
29539.18,178.11,0
27486.2,2230.27,0
27216,0,2497.5
27339.93,0,2369.76
29700.78,0,0
29698.42,0,0
28233.2,0,1462.06
29515.98,0,178.58
26236.79,1737,1719.62
29690.34,0,0
29685.76,0,0
29685.04,0,0
29661.39,0,0
26985.66,1920.32,751.52
29656.8,0,0
29654.91,0,0
29479.55,172.89,2.25
27126.17,0,2509.25
29635.2,0,0
26708.55,1027.71,1896.45
29387.76,21.62,216.15
29618.57,0,0
29615.7,0,0
24649.21,920.59,4040.21
25956.83,2185.83,1457
29593.6,0,0
29593.6,0,0
26792.8,0,2796.41
29580.8,0,0
29580.8,0,0
29559.84,0,20.28
29572.1,0,0
29563.72,0,0
27497.92,1881.06,183.19
29557.83,0,0
28486.97,1064.6,0
28913.71,8.12,623.64
29544.77,0,0
20965.01,0,8577.4
28983.46,0,558
29536.18,0,0
29031.2,494.85,0
25773.28,0,3752.61
21925.51,3281.61,4318.16
29522.62,0,0
28115.59,1401.68,1.13
20105.21,6985.79,2405.5
29307.18,0,174.46
29254.42,0,225
29479.06,0,0
27524.04,1120.03,828.79
29466.16,0,0
29460,0,0
29459.99,0,0
29458.8,0,0
27048.8,1038.57,1370.62
29457.6,0,0
29455.57,0,0
29455.03,0,0
28034.94,685.15,732.25
29451.93,0,0
27812.02,852.59,786.1
26032.08,2136.27,1279.07
29438.77,0,0
7302.94,0,22130.11
29416.8,0,0
21722.51,7185.06,503.17
27072.11,1056.91,1275.01
29399.76,0,0
26620.8,251.39,2521.06
29390.48,0,0
29390.4,0,0
27523.2,1182.65,679.46
20745.5,359.92,8279.86
29378.32,0,0
29376.82,0,0
28920.34,286.2,162
28205.1,1163.02,0
29368.03,0,0
29368.02,0,0
29368,0,0
29051.2,0,306.9
29356.25,0,0
27508.52,0,1847.1
25977.12,2340.91,1035.86
28433.52,3.73,915.52
28592.76,0,750.9
27976.89,805.95,554.66
29335.36,0,0
29027.68,304.09,0
24560.44,150.18,4615.4
29322.37,0,0
25559.68,0,3756.15
27118.44,0,2196.66
27805.12,1340.74,160.89
29305.87,0,0
27422.45,4.25,1876.89
28362.15,683.06,254.82
29277.13,0,0
22428.48,2937.38,3909.74
29274.68,0,0
27639.52,1143.26,485.83
29233.44,33.75,0
29249.78,16.95,0
22009.73,6640.21,611.27
25533.82,0,3718.68
28762.44,0,488.46
29246.06,0,0
29240.64,0,0
29008.8,231.67,0
29237.94,0,0
29225.25,0,0
29224.38,0,0
25369.39,1402.2,2449.25
18632.96,0,10570.55
29183.7,0,0
28350.56,826.4,1.63
29175.19,0,0
29174.7,0,0
29164.8,0,0
29163.89,0,0
20164.97,8175.94,816.19
28988.41,166.39,0
29153.61,0,0
20346.73,14.26,8785.94
27776,990.64,376.67
29138.54,0,0
17135.82,11768.87,225.58
22226.4,6554.17,348.77
29123.96,0,0
28443.04,0,668.16
29104.01,0,0
29100.8,0,0
29094.4,0,0
29075.57,0,0
28388.64,0,685.14
29073.2,0,0
29065.81,0,0
12137.4,7182.56,9743.39
28757.22,0,300
24340.68,1522.72,3193.54
21825.96,4710.76,2520.2
20351.36,0,8701.54
26768.73,2277.56,0
16848,53.7,12144.34
27135.69,1822.8,83.83
28223.93,804.35,8.62
26656.52,0,2377.54
29031.2,0,0
27820.8,1207.8,0
29028.48,0,0
29026.06,0,0
28850.72,0,157.88
28017.78,718.36,260.54
20860.89,6936.25,1197.29
28987.2,0,0
25439.9,1331.49,2213.63
28982.81,0,0
28982.8,0,0
28588.09,0,392.03
24965.18,247.93,3765.88
27973.11,0,1000
28963.83,0,0
14099.3,6268.5,8583.66
28944.21,0,0
28943.21,0,0
28941.93,0,0
27752.16,912.9,276.25
21968.51,3001.37,3969.84
26002.91,1058.55,1868.11
28927.48,0,0
28922.55,0,0
28886.16,21.81,6.89
28645.67,0,265.9
28799.53,99.32,8.44
28896.55,0,0
28306.33,479.88,102.44
14774.35,11988.76,2121.53
22670.74,0,6211
28872,0,0
26835.12,1233.1,796.22
28862.68,0,0
28407.61,0,454.5
28860.54,0,0
25742.5,798.44,2319.3
27564.32,8.31,1279.4
22254.23,0,6594.37
25398.62,734.46,2707.23
28597.6,234.59,0
28828.8,0,0
22462.21,0,6356.46
28818.24,0,0
28817.63,0,0
26807.45,242.52,1767.38
25122.64,0,3691.32
28811.8,0,0
28806.72,0,0
24243.95,1826.32,2734.9
28799.9,0,0
28742.34,48.84,0
28574.4,0,215.76
25073.92,1164.87,2541.5
24527.19,3169.95,1079.76
28773.12,0,0
25912.92,1897.32,953.37
12056.33,448.29,16254.72
28757.27,0,0
28757.22,0,0
28757.19,0,0
28757.19,0,0
28757.19,0,0
28757.17,0,0
28757.15,0,0
28756.69,0,0
27415.71,887.65,452.01
28751.39,0,0
28746.6,0,0
27440.52,1301.76,0
28736,0,0
28730.88,0,0
28723.47,0,0
28631.68,90.95,0
28711.42,0,0
28691.91,0,0
28688,0,0
19198.76,0,9488.7
28671.75,0,0
23369.34,3150.23,2150.62
28668.8,0,0
28503.74,77.06,86.63
28665,0,0
28658,0,0
28656.96,0,0
22882.5,3937.04,1828.71
22092.64,810.88,5743.91
28646.4,0,0
28645.68,0,0
28645.68,0,0
28020.64,591.34,16.32
26573.2,1800.12,250
26944.9,21.59,1646
28606.41,0,0
28606.41,0,0
28597.6,0,0
28591.77,0,0
26339.08,2243.36,0
28580.57,0,0
25972.02,2602.01,0
28570.08,0,0
26223.83,0,2342.44
27494.4,355.38,715.2
28563.42,0,0
28063.2,0,500
2736.48,0,25821.74
26897,75.9,1581.47
24332.02,0,4209.94
27188.24,1348.85,3.38
27668.96,157.01,709.43
28535.25,0,0
28533.52,0,0
28530.94,0,0
28530.54,0,0
28529.45,0,0
28522.83,0,0
0,0,28519
28518.4,0,0
28518.4,0,0
26389.44,705.12,1416.51
22339.8,4519.92,1646.75
28148.65,0,349.31
17015.15,9420.91,2061.29
27976.02,336.77,181.13
28486.98,0,0
26971.33,1436.6,78.18
27523.37,0,957.04
28476.8,0,0
28474.61,0,0
27124.33,1262.3,84.4
19496.3,0,8972.14
26092.09,0,2375.99
28413,54.52,0
27470.16,787.55,202.5
28221.76,0,232.14
28453.59,0,0
27564,30.98,853.36
28444.46,0,0
26685,1198.8,559.42
28437.42,0,0
27668.33,761.12,0.56
28425.91,0,0
28425.41,0,0
26984.02,1379.54,60.2
28420.01,0,0
28414.93,0,0
28412.04,0,0
28406.39,0,0
23284.8,4179.32,940.5
27627.54,71.13,691.82
25641.78,1985.13,761.14
19923.33,7984.28,480.38
28386.41,0,0
28386.4,0,0
26963.76,0,1410.24
23865.6,3112.28,1395.58
28005.73,0,367.46
28369.61,0,0
26966.76,1335.49,63.31
22745.52,0,5607.4
28344.01,0,0
28344,0,0
28344,0,0
28339.2,0,0
28301.31,35.78,0
28336,0,0
28190.24,0,140.32
27441.41,601.17,283.5
28325.92,0,0
28324.8,0,0
25929.6,963.46,1420.26
28299.56,0,0
28012.36,284.56,0
28242.84,23.52,23.07
28280.34,0,0
25777.76,0,2502
26820.51,1240.06,214.83
26506.88,674.74,1089.73
28261.63,0,0
28252.33,0,0
28248.75,0,0
10846.46,0,17397.62
25000.24,2693.06,542.87
28226.8,0,0
22569.6,0,5651.94
28204.8,0,0
28201.69,0,0
28038.29,0,144.15
23717.18,1600.89,2860.5
27160.16,77.57,931.2
28167.6,0,0
26819.2,0,1340.96
24517.26,1423.5,2218.56
28152,0,0
26842.09,48.09,1256.48
28129.14,0,0
24205.5,3261.94,660.66
28117.25,0,0
28108.4,0,0
27099.51,0,1000
28097.57,0,0
27663.62,37.28,392.88
28089.6,0,0
28089.6,0,0
28089.6,0,0
26017.44,0,2052
27981.94,86.22,0
28067.2,0,0
22121.44,3365.2,2579.39
22571.05,1548.48,3945.49
28056.01,0,0
28044.8,0,0
25843.21,0,2197.34
24724.8,0,3297.8
26566.88,1211.27,235.07
28008.28,0,0
28006.91,0,0
27990.24,0,0
23964.34,0,4023.52
27685.7,300.36,0
25415.2,0,2570.2
25977.14,1154.39,849.97
27954.68,8.11,0
27738.39,216.83,0
25455.16,0,2500
27953.28,0,0
26307.45,586.24,1059.19
17026.84,0,10923.28
27938.04,0,0
25437.59,0,2500
27936,0,0
27936,0,0
27934.83,0,0
27933.64,0,0
27167,759.9,0
26982.77,0,942.63
27923.36,0,0
27321.62,0,600
24529.48,2420.8,968.45
27287.11,300.6,317.08
27903.86,0,0
27899.6,0,0
4763.28,0,23134.02
25876.81,444.97,1567.14
23277.62,3141.76,1467.23
27793.81,0,86
27547.62,0,331.46
27874.08,0,0
27867.92,0,0
20075.6,3667.42,4123.75
27866.33,0,0
27579.74,228.57,48.76
19478.51,0,8371.09
27344.01,0,500
20219.52,880.9,6736
27834.24,0,0
25946.54,788.88,1098.59
27828,0,0
21051.5,5016.04,1748.55
27814.56,0,0
27658.18,0,154.9
25451.47,1462.57,895.69
25608.73,222.75,1974.9
25273.82,916.9,1612.64
26089.58,910.59,792.03
27792,0,0
26624.8,0,1165.87
15900.23,11164.86,725.37
21045.39,3832.44,2907
27337.28,21.13,406.96
27753.27,0,0
27744,0,0
27743.36,0,0
27740.09,0,0
27282,454.7,0
21306.75,0,6425.81
27731.71,0,0
27724.88,0,0
26899.66,374.56,441.15
27713.75,0,0
27711.2,0,0
27704.67,0,0
22508.66,3753.63,1433.63
14401.29,0,13270.43
19880.2,5429.99,2359.32
27665.78,0,0
25499.02,0,2161.89
27656.76,0,0
27233.76,410.64,5.2
27646.73,0,0
25959.04,0,1683.78
27636,0,0
27633.81,0,0
27633.78,0,0
27314.7,0,318.05
24654.38,351.91,2623.6
21308.66,0,6318.05
24803.2,0,2820.76
24295,916.63,2405.68
27617,0,0
11609.28,6019.84,9977.67
27205.81,0,400
21481.12,5538.11,583.69
27600.01,0,0
23027.76,618.48,3951
27596.8,0,0
25096.58,0,2500
23735.4,3528.53,332.44
27595.45,0,0
25783.73,1698.88,112.38
21190.95,2154.37,4244.72
27584.69,0,0
27575.02,0,0
27331.66,242.89,0
27560,0,0
27288.36,267.3,0
27551.43,0,0
25219.28,0,2324.25
27529.53,0,0
27527.11,0,0
27352.46,102.54,70.07
27521.74,0,0
27519.99,0,0
27490.28,16.88,0
26546.24,953.16,4.5
27498.24,0,0
26275.68,1207.8,0
23727.8,2495.95,1250.64
27473.56,0,0
27458.8,0,13.52
27398.8,0,71.73
27467.83,0,0
27464.4,0,0
26104.01,1148.35,205.81
17834.8,6470.64,3145.6
27447.68,0,0
26115.68,1042.05,283.53
27300.77,129.91,9
26143.87,0,1289.05
27428.18,0,0
17038.2,260.84,10125.59
26093.57,1092.02,239.03
26969.6,0,450
25995.63,0,1417.5
24312.18,1845.26,1251.92
24725.72,1395.6,1287.01
24441.6,0,2962
27400,0,0
27392.93,0,0
26777.92,612.3,0
20312.88,0,7051.2
10418.24,0,16938
24541.52,2035.15,779.44
27350.4,0,0
27298.13,50.63,0
27345.61,0,0
27345.6,0,0
18365.48,5792.07,3177.04
27332.28,0,0
17097.08,9004.03,1229.09
27323.73,0,0
26853.47,469.8,0
26980.54,172.74,158.35
27009,0,300
27009.71,0,296.42
27004.8,0,300.8
27305.6,0,0
27305.6,0,0
14955.56,8505.55,3844.14
27303.68,0,0
27300.69,0,0
26218.09,0,1082.15
26163.69,63.79,1068.48
27285,0,0
27282.01,0,0
25489.32,0,1784.77
26720.22,0,541.67
26928.32,0,327.6
27255.62,0,0
27254.4,0,0
24678.64,893.39,1681.05
25960.32,0,1283.32
25449.18,647.2,1136.82
27222,0,0
23641.88,3367.96,202.51
27193.3,0,0
26792.58,0,397.93
26447.29,727.56,0
27171.84,0,0
27171.45,0,0
18189.63,6131.53,2848.81
27169.84,0,0
9550.08,3209.91,14401.69
24941.67,1068.52,1151.03
24666.2,1543.87,949.82
14396,0,12763.87
26643.71,0,514.88
27157.23,0,0
26905.22,0,251.85
26183.33,969.21,0
26891.4,0,250
22653.68,0,4480
27133.07,0,0
24274.36,0,2854.2
27127.12,0,0
26720.89,309.24,90
26317.38,799.55,1.13
26943.78,0,172.13
27114.93,0,0
27110.88,0,0
27104.48,0,0
27104,0,0
27100.8,0,0
27100.1,0,0
27091.2,0,0
27089.53,0,0
26946.67,0,134.57
24787.2,2062.5,217.07
18757.42,6269.93,2037.38
26769.51,0,284.63
26369.79,0,681.19
27048,0,0
26292.81,749.7,0
7243.04,0,19798.7
27034.21,0,0
26977.5,33.75,0
26265.34,313.32,432.57
27000,0,0
25798.44,389.84,799.92
26984.01,0.25,0
26984.02,0,0
26984,0,0
26983.92,0,0
24734.08,176.82,2066.82
26961.78,0,0
26957.76,0,0
26956.63,0,0
26952.85,0,0
26950,0,0
25084.56,1216.79,646.3
26830.25,107.76,0.65
20426.47,3279.42,3231.14
26926.8,0,0
21319.87,1826.32,3779.41
24903.65,2017.67,0
25424.12,126.92,1368.56
25225.01,714.51,978.79
26917.23,0,0
26546.1,369.75,0
26911.04,0,0
26908.49,0,0
24850.4,371.7,1685.25
23489.63,1023.88,2387.04
24624.23,2207.21,64.13
26892.34,0,0
25433.79,1183.99,274.53
26392,0,500
26889.46,0,0
26822.24,59.25,0
26880,0,0
20866.81,0,6011.97
26857.85,0,0
26501.76,293.04,63
3167.7,27.43,23642.43
14014.8,0,12816.42
25458.96,1022.79,345.21
26812.8,0,0
24533,1561.8,711.01
26796.52,0,6.88
17769.28,7429.98,1600.21
24541.52,1583.59,671.86
25050,1740.98,0
26579.44,0,211.43
26431.2,357.92,0
17274.74,0,9511.65
25588.6,0,1192.5
26324.41,0,454.7
24183.7,0,2594.03
26768,0,0
26768,0,0
26767.27,0,0
23638.11,0,3126.89
25500.48,0,1262.4
25710.88,0,1052
25710.88,0,1052
25335.84,161.12,1254.43
26613.54,0,135.6
26747.98,0,0
26745.49,0,0
24541.52,1290.72,911.82
26739.84,0,0
26362.67,178.84,181.96
26719.92,0,0
24403.93,1954.57,358.89
20192.34,3867.57,2654.95
26712,0,0
26706.71,0,0
25814.4,645.36,233.44
26340,0,350
26505.28,0,184.69
25272.7,246.1,1170.73
26688.2,0,0
25165.62,1199.41,315.29
22125.13,1313.7,3234.19
25953.68,611.58,90.02
17375.12,6789.65,2488.8
26648.28,0,0
23294.99,0,3353.11
26645.79,0,0
26641.38,0,0
26632.96,0,0
20500.59,0,6124.16
25118.9,0,1496.76
24541.52,2024.82,41.18
26605.48,0,0
26599.09,0,0
26594.51,0,0
25359.04,0,1228.69
26577.62,0,0
26566.4,0,0
26544.02,0,0
26286.37,0,250
26532.58,0,0
15849.98,0,10682.3
26530.37,0,0
25968.16,0,550
26514.4,0,0
22841.6,2745.63,925.61
25229.76,0,1282
26506.38,0,0
26505.6,0,0
26505.6,0,0
25472.4,0,1032.5
26504.32,0,0
26491.52,0,0
22611.84,0,3874.95
18280.72,5684.4,2520.45
26476.99,0,0
18872.6,4859.82,2743.13
26473.65,0,0
26253,216.66,0
26467.94,0,0
25657.64,808.72,0
26344.53,0,120.63
23094.26,2511.96,852.49
24915.92,0,1541.44
26455.88,0,0
26443.48,0,0
26431.2,0,0
25979.61,0,432.9
18541.6,5385.18,2476.04
26397.95,0,0
26397.91,0,0
24952.01,374.28,1069.88
26010.5,0,371.7
24335.41,1050.75,993.97
26304,72,0
24096,1207.06,1071.22
24441.18,1874.31,54.85
26365.04,0,0
25762.97,0,597.05
21754.1,4604.88,0
26358.56,0,0
26350,0,0
26348.01,0,0
18222.24,551.41,7573.5
25982.98,348.96,13.41
26343.54,0,0
25906.58,33.96,392.06
25682.48,645.09,0
26324.56,0,0
26310.76,0,0
25000.06,1138.45,172.14
26304,0,0
26118.35,182.08,0
25381.39,405.8,508.88
24433.47,1849.33,10.13
26292.9,0,0
26290.88,0,0
26289.64,0,0
24541.52,1341.94,393.51
26271.68,0,0
26271.68,0,0
25555.94,710.14,3.94
25236.53,0,1022.06
24766.56,1488.39,0
23734.2,1582.47,925.89
24541.52,1659.5,37.69
25115.62,778.55,337.52
26226.48,0,0
26224.66,0,0
24907.28,1129.48,176.96
26208,0,0
26206.89,0,0
24590.56,18.16,1592.31
26197.38,0,0
23073.12,2976.75,137.27
26184.98,0,0
22678.18,328.5,3171.04
19635.2,0,6534.3
24297.4,1109.35,756.03
23456.66,1339.93,1365.94
26152.61,8.55,0
25153.22,0,1000
26144.1,0,0
23033.26,0,3107.13
24885.56,387.05,863.03
26134.64,0,0
25562.09,0,572.4
4435.28,3102.06,18595.71
26128.49,0,0
26124.8,0,0
26124.8,0,0
26123.16,0,0
25878.18,53.15,186.01
24541.53,909.43,665.95
25272.34,601.08,230.65
6919.68,0,19179.37
20509.83,3432.64,2149.7
26092.01,0,0
24646.47,1442.53,0
25979.05,0,105.6
24541.52,978.08,563.9
14920.82,0,11159.52
26031.59,0,46.8
17519.68,0,8553.43
26066,0,0
25407.29,376.38,281.27
23601.46,1206.28,1255.71
26062.96,0,0
24811.44,0,1250
24770.88,1260.04,27.85
26020.81,37.53,0
22569.6,2609.61,878.79
25989.94,66,0
26053.07,0,0
24468.06,1219.85,363.54
26051.2,0,0
26050.9,0,0
26050.55,0,0
26048.88,0,0
26042.49,0,0
18634.88,0,7402.4
26033.62,0,0
26022.41,0,0
26018.69,0,0
25964.68,0.45,44.56
26007.07,0,0
26005.62,0,0
23066.94,0,2930.4
25996.66,0,0
25996.64,0,0
24827.52,0,1158
24770.88,344.04,864.41
25976.8,0,0
25972.81,0,0
25971.63,0,0
25970.42,0,0
25954.5,0,0
24847.22,0,1100.38
25894.4,52.02,0
25696.31,0,250
23961.6,151.82,1828.8
24794.09,700.82,440.47
25912.71,0,0
25911.48,0,0
24348,785.51,777.16
21801.92,810.18,3287.59
25794.11,0,95.64
25179.71,702.11,0
23728.86,1321.46,830.26
23694.4,2051.95,131.65
25876.69,0,0
24426.84,360.73,1077.75
25857,0,0
25854.8,0,0
20915.3,1500.64,3438.67
25845.43,0,0
11882.24,0,13960.62
16065.44,0,9771.37
25829.8,0,0
25822.72,0,0
25818.24,0,0
25815.54,0,0
25807.13,0,0
11315.52,6653.59,7835.59
25801.65,0,0
23384.54,886.39,1529.58
21406.12,1709.02,2683.14
25350.4,445.61,0
25792.92,0,0
25485.05,300.6,0
25780.44,0,0
25775.16,0,0
23749.5,0,2024.69
25771.47,0,0
25771.47,0,0
25771.45,0,0
23128.23,1027.2,1613.6
25762,0,0
21661.62,2565.74,1533
25758.25,0,0
25755.88,0,0
25754.4,0,0
18672.59,5669.33,1411.62
23415.42,2123.96,210.38
20544.25,0,5200.65
25729.92,0,0
24638.21,1091.25,0
25200.32,348.72,172.53
25215.05,494.51,0
24646.59,756.08,298.51
24770.88,108.24,821.78
25700.61,0,0
11729.43,0,13969.88
25677.99,18.79,0
25694.4,0,0
25524.76,0,150.42
23674.98,0,2000
18280.8,2042.55,5351.36
25669.81,0,0
23957.8,302.1,1397.28
14019.1,7863.94,3774.02
25636,0,0
3613.2,0,22022.52
25492.96,130.84,0
25480,137.81,0
18264.06,6914.6,435.39
25612.8,0,0
24888.3,715.75,0
25601.97,0,0
24340.85,186.36,1072.13
24097.47,275.77,1214.81
25336.98,0,250
24128.38,988.57,468.16
25294.74,0,287.44
24586.02,0,992.25
25532.87,44.09,0
24545.53,645.44,384.8
25568,0,0
25558.02,0,0
25551.68,0,0
25438.74,106.29,0
25385.77,155.56,0
25363.21,177.05,0
11654.4,0,13883.99
25536,0,0
25536,0,0
25536,0,0
25535.82,0,0
24153.6,169.43,1205.99
25520,0,0
25263.62,0,250
25038.35,312,159.75
17508.36,0,8000
21378.48,1281.62,2843.71
22056.68,2919.87,519.94
25492.08,0,0
24442.88,738.96,300.52
25480,0,0
25477.31,0,0
22836.02,314.25,2325.02
20783.7,2588.15,2103.01
20606.43,2372.17,2496.21
25294.08,22.1,154
25467.59,0,0
25466,0,0
25466,0,0
24904.17,121.9,438.84
25421.87,34.23,7.88
25463.2,0,0
25462.5,0,0
18896.64,4977.64,1588.02
24384.8,0,1073
24949.4,301.2,200.76
24164.7,0,1275.06
25434.24,0,0
24735.04,651.96,43.31
24883.36,332.1,211.59
25426.76,0,0
25424.7,0,0
25423.64,0,0
25420.81,0,0
24899.69,0,520
25162.55,0,250
24694.24,664.73,50.62
15184.2,0,10224.5
8888.96,0,16513.59
23741.68,0,1656.7
25397.4,0,0
21225.43,3597.61,573.78
25396.8,0,0
25394.59,0,0
25387.2,0,0
25385.76,0,0
25377,0,0
23094.81,553.68,1723.51
25363.2,0,0
25361.6,0,0
24627.53,641.69,92.25
20280.01,2315.21,2764.43
24463.64,881.75,5.06
25316.29,0,30.98
21286.14,560.96,3500
23284.8,1160.95,898.91
25017.4,0,323.82
25339.52,0,0
24790.28,533.44,13.49
24718.72,231.95,386.35
23950.6,0,1386.3
